0,0.3528611660003662
1,0.7177698612213135
2,1.0875270366668701
3,1.5879569053649902
4,1.9258160591125488
5,2.3364601135253906
6,3.022334098815918
7,3.6012930870056152
0,0.34077024459838867
1,0.6896460056304932
2,1.0722088813781738
3,1.485536813735962
4,2.1787209510803223
5,2.3439722061157227
6,2.8475050926208496
7,3.3141980171203613
8,3.8500850200653076
9,4.048926830291748
10,4.67011022567749
11,5.261419057846069
12,6.471222162246704
13,7.031132936477661
0,0.15534615516662598
1,0.16860079765319824
2,0.21634793281555176
3,0.10035133361816406
4,0.29443907737731934
5,0.09734797477722168
6,0.10034513473510742
7,0.1422419548034668
8,0.4745180606842041
9,0.14130902290344238
10,0.09804916381835938
11,0.09859085083007812
12,0.10000419616699219
13,0.16691994667053223
14,0.10149025917053223
15,0.10168910026550293
16,0.9639401435852051
17,0.16512775421142578
18,0.10373592376708984
19,0.10240602493286133
20,0.09944701194763184
21,0.10347390174865723
22,0.2037830352783203
23,0.10143399238586426
24,0.10245990753173828
25,0.10190105438232422
26,0.10124588012695312
27,0.10037493705749512
28,0.23803091049194336
29,0.1026911735534668
30,0.10104107856750488
31,0.10696077346801758
32,2.0279691219329834
33,0.10284996032714844
34,0.11718916893005371
35,0.12042593955993652
36,0.0991659164428711
37,0.10160303115844727
38,0.09578609466552734
39,0.09689497947692871
40,0.09742069244384766
41,0.10084390640258789
42,0.09720110893249512
43,0.09949684143066406
44,0.09841203689575195
45,0.28916406631469727
46,0.0987710952758789
47,0.0996699333190918
48,0.10506296157836914
49,0.12229704856872559
50,0.19158029556274414
51,0.1534430980682373
52,0.10295414924621582
53,0.10114526748657227
54,0.09925293922424316
55,0.09972023963928223
56,0.38008975982666016
57,0.10018610954284668
58,0.09956908226013184
59,0.0999598503112793
60,0.10018730163574219
61,0.10222911834716797
62,0.10598397254943848
63,0.10044217109680176
64,3.981092929840088
65,0.10018777847290039
66,0.09903907775878906
67,0.09931111335754395
68,0.09955215454101562
69,0.16311311721801758
70,0.1070718765258789
71,0.10217022895812988
72,0.1000661849975586
73,0.09979104995727539
74,0.10016608238220215
75,0.09879827499389648
76,0.09660172462463379
77,0.09671497344970703
78,0.09677600860595703
79,0.09662008285522461
80,0.10323476791381836
81,0.09681582450866699
82,0.09706497192382812
83,0.09806180000305176
84,0.46902012825012207
85,0.10332274436950684
86,0.10114002227783203
87,0.10365796089172363
88,0.10228896141052246
89,0.09973502159118652
90,0.10700702667236328
91,0.2053060531616211
92,0.13374996185302734
93,0.10427975654602051
94,0.10967779159545898
95,0.11525702476501465
96,0.10923480987548828
97,0.1328120231628418
98,0.13078665733337402
99,0.10070395469665527
